Revenue,InvoiceDate
231.39,2011-07-15 15:28:00.000000000
187.39,2011-07-15 15:32:00.000000000
400.76,2011-07-15 16:06:00.000000000
2929.35,2011-07-15 16:27:00.000000000
307.41,2011-07-15 17:29:00.000000000
155.3,2011-07-17 10:39:00.000000000
250.95,2011-07-17 10:55:00.000000000
238.4,2011-07-17 11:08:00.000000000
247.44,2011-07-17 11:10:00.000000000
1885.1,2011-07-17 11:21:00.000000000
189.58,2011-07-17 11:26:00.000000000
35.400000000000006,2011-07-17 11:26:00.000000000
49.550000000000004,2011-07-17 11:27:00.000000000
307.5,2011-07-17 11:41:00.000000000
1242.3799999999999,2011-07-17 11:50:00.000000000
216.37,2011-07-17 11:59:00.000000000
80.7,2011-07-17 12:02:00.000000000
268.76,2011-07-17 12:14:00.000000000
1353.1000000000001,2011-07-17 12:16:59.999999744
111.9,2011-07-17 12:18:00.000000000
438.76,2011-07-17 12:24:00.000000000
201.25,2011-07-17 12:26:00.000000000
259.79,2011-07-17 12:31:00.000000000
394.88,2011-07-17 12:32:00.000000000
115.87,2011-07-17 12:35:00.000000000
535.59,2011-07-17 12:52:00.000000000
236.94,2011-07-17 13:07:00.000000000
783.9,2011-07-17 13:08:00.000000000
140.76,2011-07-17 13:24:00.000000000
810.09,2011-07-17 13:25:00.000000000
482.8,2011-07-17 13:26:00.000000000
541.4300000000001,2011-07-17 13:29:00.000000000
171.44,2011-07-17 13:32:00.000000000
207.16,2011-07-17 13:35:00.000000000
368.18,2011-07-17 13:40:00.000000000
89.26,2011-07-17 13:41:00.000000000
417.38,2011-07-17 13:46:00.000000000
413.38,2011-07-17 13:48:00.000000000
338.70000000000005,2011-07-17 13:54:00.000000000
129.5,2011-07-17 14:05:00.000000000
211.69,2011-07-17 14:07:00.000000000
148.16000000000003,2011-07-17 14:32:00.000000000
131.73,2011-07-17 14:42:00.000000000
355.57,2011-07-17 14:51:00.000000000
372.3,2011-07-17 14:59:00.000000000
91.73,2011-07-17 15:00:00.000000000
15.0,2011-07-17 15:08:00.000000000
108.44,2011-07-17 15:11:00.000000000
114.14,2011-07-17 15:24:00.000000000
173.39,2011-07-17 15:45:00.000000000
173.65,2011-07-17 15:47:00.000000000
705.3000000000001,2011-07-17 15:50:00.000000000
152.68,2011-07-17 15:59:00.000000000
277.12,2011-07-18 08:21:00.000000000
204.54,2011-07-18 09:15:00.000000000
675.7,2011-07-18 09:21:00.000000000
898.44,2011-07-18 09:38:00.000000000
115.49,2011-07-18 09:49:00.000000000
563.4200000000001,2011-07-18 10:05:00.000000000
332.03999999999996,2011-07-18 10:17:00.000000000
562.5,2011-07-18 10:17:00.000000000
321.45,2011-07-18 10:19:00.000000256
526.8,2011-07-18 10:20:00.000000000
148.37,2011-07-18 10:20:00.000000000
456.84,2011-07-18 10:21:00.000000000
500.34,2011-07-18 10:21:00.000000000
51.0,2011-07-18 10:22:00.000000000
645.35,2011-07-18 10:26:00.000000000
747.78,2011-07-18 10:28:00.000000000
47.7,2011-07-18 10:43:00.000000000
241.95000000000002,2011-07-18 10:49:00.000000000
0.0,2011-07-18 11:00:00.000000000
0.0,2011-07-18 11:07:00.000000000
114.55,2011-07-18 11:37:00.000000000
333.11,2011-07-18 11:41:00.000000000
183.5,2011-07-18 11:42:00.000000000
0.0,2011-07-18 11:46:00.000000000
337.43,2011-07-18 11:47:00.000000000
272.81,2011-07-18 11:58:00.000000000
150.78,2011-07-18 11:59:00.000000000
1585.94,2011-07-18 12:15:00.000000000
487.96999999999997,2011-07-18 12:19:00.000000000
12.75,2011-07-18 12:20:00.000000000
728.0600000000001,2011-07-18 12:25:00.000000000
4287.63,2011-07-18 12:30:00.000000000
378.16,2011-07-18 12:42:00.000000000
119.39999999999999,2011-07-18 12:49:00.000000000
314.15000000000003,2011-07-18 12:52:00.000000000
310.49,2011-07-18 12:53:00.000000000
179.41,2011-07-18 13:00:00.000000000
0.0,2011-07-18 13:12:00.000000000
0.0,2011-07-18 13:13:00.000000000
217.6,2011-07-18 13:30:00.000000000
470.84,2011-07-18 13:33:00.000000000
556.58,2011-07-18 13:35:00.000000000
364.14,2011-07-18 14:04:00.000000000
0.0,2011-07-18 14:18:00.000000000
0.0,2011-07-18 14:19:00.000000000
0.0,2011-07-18 14:19:00.000000000
0.0,2011-07-18 14:19:00.000000000
0.0,2011-07-18 14:19:00.000000000
0.0,2011-07-18 14:20:00.000000000
0.0,2011-07-18 14:20:00.000000000
0.0,2011-07-18 14:21:00.000000000
0.0,2011-07-18 14:21:00.000000000
530.47,2011-07-18 14:28:00.000000000
550.64,2011-07-18 14:29:00.000000000
207.94,2011-07-18 14:32:00.000000000
550.64,2011-07-18 14:33:00.000000000
304.52,2011-07-18 14:36:00.000000000
21.72,2011-07-18 14:40:00.000000000
147.18,2011-07-18 14:56:00.000000000
717.23,2011-07-18 15:03:00.000000000
1592.49,2011-07-18 15:13:00.000000000
300.18,2011-07-18 15:14:00.000000000
0.0,2011-07-18 15:15:00.000000000
0.0,2011-07-18 15:15:00.000000000
0.0,2011-07-18 15:15:00.000000000
370.1,2011-07-18 15:15:00.000000000
0.0,2011-07-18 15:16:00.000000000
0.0,2011-07-18 15:17:00.000000000
0.0,2011-07-18 15:17:00.000000000
611.86,2011-07-18 15:23:00.000000000
484.1,2011-07-18 15:39:00.000000256
1721.77,2011-07-18 15:49:00.000000000
2953.59,2011-07-18 15:56:00.000000000
218.62,2011-07-18 16:04:59.999999744
294.92,2011-07-18 16:06:00.000000000
705.45,2011-07-18 16:08:00.000000000
0.0,2011-07-18 16:36:00.000000000
165.20000000000002,2011-07-18 16:57:00.000000000
120.23,2011-07-18 16:59:00.000000000
201.96,2011-07-18 17:10:00.000000000
445.74,2011-07-18 17:15:00.000000000
525.03,2011-07-19 09:24:00.000000000
576.0,2011-07-19 09:29:00.000000000
335.09999999999997,2011-07-19 09:31:00.000000000
90.0,2011-07-19 09:49:00.000000000
1198.3799999999999,2011-07-19 09:52:00.000000000
224.3,2011-07-19 10:06:00.000000000
220.15,2011-07-19 10:40:00.000000000
355.53999999999996,2011-07-19 10:48:59.999999744
20.4,2011-07-19 10:51:00.000000000
460.14,2011-07-19 11:03:00.000000000
131.66,2011-07-19 11:08:00.000000000
91.4,2011-07-19 11:08:00.000000000
362.82,2011-07-19 11:40:00.000000000
4406.61,2011-07-19 11:47:00.000000000
64.8,2011-07-19 11:56:00.000000000
470.95,2011-07-19 11:56:59.999999744
242.91,2011-07-19 12:13:00.000000000
123.15,2011-07-19 12:15:00.000000000
323.09,2011-07-19 12:19:00.000000000
306.4,2011-07-19 12:19:00.000000000
513.48,2011-07-19 12:19:00.000000000
232.05,2011-07-19 12:38:00.000000000
614.2,2011-07-19 12:39:00.000000000
121.38000000000001,2011-07-19 12:42:00.000000000
109.01,2011-07-19 12:47:00.000000000
750.93,2011-07-19 12:54:00.000000000
126.35,2011-07-19 12:58:00.000000000
358.57,2011-07-19 13:01:00.000000000
115.52,2011-07-19 13:01:00.000000000
110.23,2011-07-19 13:05:00.000000000
185.55,2011-07-19 13:34:00.000000000
0.0,2011-07-19 13:44:00.000000000
3342.95,2011-07-19 13:57:00.000000000
554.84,2011-07-19 14:03:00.000000256
36.56,2011-07-19 14:28:00.000000000
729.0699999999999,2011-07-19 14:29:00.000000000
112.35,2011-07-19 14:47:00.000000000
106.4,2011-07-19 14:58:00.000000000
202.07,2011-07-19 14:59:00.000000000
471.27000000000004,2011-07-19 15:07:00.000000000
0.0,2011-07-19 15:12:00.000000000
566.13,2011-07-19 15:13:00.000000000
8801.51,2011-07-19 15:23:00.000000000
611.76,2011-07-19 15:29:00.000000000
49.470000000000006,2011-07-19 15:30:00.000000000
0.0,2011-07-19 15:31:00.000000000
112.74,2011-07-19 15:38:00.000000000
667.2,2011-07-19 15:48:00.000000000
60.0,2011-07-19 15:49:00.000000000
1.65,2011-07-19 16:28:00.000000000
557.6800000000001,2011-07-19 16:36:00.000000000
814.48,2011-07-19 16:45:00.000000000
186.20000000000002,2011-07-19 16:48:00.000000000
326.4,2011-07-19 16:54:00.000000000
310.45,2011-07-19 17:02:00.000000000
191.16,2011-07-19 17:04:00.000000000
0.0,2011-07-19 17:04:00.000000000
176.68,2011-07-19 17:17:00.000000000
336.36,2011-07-20 08:48:00.000000000
300.65,2011-07-20 08:59:00.000000000
464.71999999999997,2011-07-20 09:23:00.000000000
611.24,2011-07-20 09:30:00.000000000
293.07,2011-07-20 10:08:00.000000000
421.44,2011-07-20 10:51:00.000000000
313.76,2011-07-20 10:59:00.000000000
111.96,2011-07-20 11:00:00.000000000
329.65,2011-07-20 11:07:00.000000000
460.39,2011-07-20 11:22:00.000000000
2365.91,2011-07-20 11:28:00.000000000
710.25,2011-07-20 11:33:00.000000000
466.87,2011-07-20 11:38:00.000000000
451.42,2011-07-20 11:38:00.000000000
451.42,2011-07-20 11:42:00.000000000
385.57,2011-07-20 11:50:00.000000000
153.34,2011-07-20 11:54:00.000000000
312.9,2011-07-20 11:55:00.000000000
469.76,2011-07-20 12:00:00.000000000
533.04,2011-07-20 12:00:00.000000000
111.04,2011-07-20 12:01:00.000000000
119.18,2011-07-20 12:01:00.000000000
785.0,2011-07-20 12:08:00.000000000
111.49000000000001,2011-07-20 12:14:00.000000000
227.92000000000002,2011-07-20 12:16:00.000000000
664.83,2011-07-20 12:29:00.000000000
157.71,2011-07-20 12:38:00.000000000
299.28,2011-07-20 12:45:00.000000000
193.23,2011-07-20 12:58:00.000000000
116.13,2011-07-20 13:06:00.000000000
160.8,2011-07-20 13:09:00.000000000
26.25,2011-07-20 13:10:00.000000000
132.95000000000002,2011-07-20 13:21:00.000000000
1532.76,2011-07-20 13:26:00.000000000
0.0,2011-07-20 13:28:00.000000000
1682.5900000000001,2011-07-20 13:30:00.000000000
0.0,2011-07-20 13:30:00.000000000
17.0,2011-07-20 13:31:00.000000000
29.759999999999998,2011-07-20 13:32:00.000000000
0.0,2011-07-20 13:37:00.000000000
385.0,2011-07-20 13:53:00.000000000
534.34,2011-07-20 13:55:00.000000000
59.699999999999996,2011-07-20 13:56:00.000000000
102.83,2011-07-20 14:16:00.000000000
126.58,2011-07-20 14:33:00.000000000
5433.57,2011-07-20 14:39:00.000000000
0.0,2011-07-20 14:53:00.000000000
163.68,2011-07-20 14:54:00.000000000
341.03,2011-07-20 14:55:00.000000000
990.0,2011-07-20 14:58:00.000000000
345.14,2011-07-20 15:33:00.000000000
0.0,2011-07-20 15:34:00.000000000
312.9,2011-07-20 15:44:00.000000000
310.82,2011-07-20 15:56:00.000000000
343.35,2011-07-20 16:00:00.000000000
3105.08,2011-07-20 16:12:00.000000000
2330.17,2011-07-20 16:17:00.000000000
1.25,2011-07-20 17:24:00.000000000
408.25,2011-07-21 08:44:00.000000000
353.52,2011-07-21 09:30:00.000000000
332.89,2011-07-21 09:30:00.000000000
895.16,2011-07-21 09:30:00.000000000
806.67,2011-07-21 09:31:00.000000256
353.02,2011-07-21 09:43:00.000000000
337.93,2011-07-21 10:10:00.000000000
902.4,2011-07-21 10:29:00.000000000
116.81,2011-07-21 10:30:00.000000000
685.5,2011-07-21 10:32:00.000000000
120.0,2011-07-21 10:44:00.000000000
480.18,2011-07-21 10:44:00.000000000
0.0,2011-07-21 10:53:00.000000000
146.66,2011-07-21 10:59:00.000000000
109.44999999999999,2011-07-21 11:17:00.000000000
134.57,2011-07-21 11:23:00.000000000
512.94,2011-07-21 11:30:00.000000000
252.45,2011-07-21 11:42:00.000000000
1088.86,2011-07-21 11:55:00.000000000
283.12,2011-07-21 12:00:00.000000000
0.0,2011-07-21 12:03:00.000000000
0.0,2011-07-21 12:04:00.000000000
205.66,2011-07-21 12:14:00.000000000
484.40000000000003,2011-07-21 12:15:00.000000000
121.54,2011-07-21 12:23:00.000000000
2569.55,2011-07-21 12:25:00.000000000
99.0,2011-07-21 12:27:00.000000000
74.88,2011-07-21 12:28:00.000000000
301.26,2011-07-21 12:29:00.000000000
460.7,2011-07-21 12:33:00.000000000
473.09999999999997,2011-07-21 12:46:00.000000000
421.7,2011-07-21 13:06:00.000000000
0.0,2011-07-21 13:21:00.000000000
295.79999999999995,2011-07-21 13:25:00.000000000
87.30000000000001,2011-07-21 13:28:00.000000000
196.0,2011-07-21 13:37:00.000000000
287.83,2011-07-21 13:48:00.000000000
127.83,2011-07-21 13:53:00.000000000
475.36,2011-07-21 13:54:00.000000000
31.8,2011-07-21 14:00:00.000000000
0.0,2011-07-21 14:10:00.000000000
82.92,2011-07-21 14:14:00.000000000
375.26,2011-07-21 14:34:00.000000000
20.8,2011-07-21 14:40:00.000000000
338.03,2011-07-21 14:41:00.000000000
563.07,2011-07-21 14:52:00.000000000
606.46,2011-07-21 15:12:00.000000000
201.18,2011-07-21 15:16:00.000000000
64.02,2011-07-21 15:23:00.000000000
56.3,2011-07-21 15:45:00.000000000
312.59000000000003,2011-07-21 15:47:00.000000000
452.71000000000004,2011-07-21 16:10:00.000000000
890.0,2011-07-21 16:12:00.000000000
189.26,2011-07-21 16:20:00.000000000
675.0,2011-07-21 16:27:00.000000000
2064.8,2011-07-21 16:28:00.000000000
352.46000000000004,2011-07-21 16:33:00.000000000
0.0,2011-07-21 16:42:00.000000000
0.0,2011-07-21 16:43:00.000000000
254.38,2011-07-21 17:02:00.000000000
877.36,2011-07-21 17:08:00.000000000
310.34000000000003,2011-07-21 17:08:00.000000000
1021.9200000000001,2011-07-21 17:12:00.000000000
301.03,2011-07-21 17:26:00.000000000
139.20000000000002,2011-07-21 17:26:00.000000000
3.79,2011-07-21 17:33:00.000000000
173.8,2011-07-21 17:55:00.000000000
86.24,2011-07-21 17:56:00.000000000
41.1,2011-07-21 18:00:00.000000000
4.25,2011-07-21 18:07:00.000000000
310.93,2011-07-21 18:08:00.000000000
308.6,2011-07-21 18:19:00.000000000
833.85,2011-07-21 18:21:00.000000000
813.89,2011-07-21 18:27:00.000000000
430.0,2011-07-21 18:31:00.000000000
385.52,2011-07-21 18:36:00.000000000
322.67,2011-07-21 19:17:00.000000000
0.0,2011-07-22 08:54:00.000000000
647.9200000000001,2011-07-22 09:01:00.000000000
1665.1999999999998,2011-07-22 09:02:00.000000000
3814.99,2011-07-22 09:20:00.000000000
572.9300000000001,2011-07-22 09:55:00.000000000
425.96,2011-07-22 10:00:00.000000000
53.79,2011-07-22 10:06:00.000000000
325.44,2011-07-22 10:23:00.000000000
175.04999999999998,2011-07-22 10:25:00.000000000
374.28,2011-07-22 10:48:00.000000000
218.56,2011-07-22 10:52:00.000000000
1584.36,2011-07-22 11:16:00.000000000
0.0,2011-07-22 11:20:00.000000000
0.0,2011-07-22 11:20:00.000000000
0.0,2011-07-22 11:21:00.000000000
164.92,2011-07-22 11:31:00.000000000
438.5,2011-07-22 11:44:00.000000000
508.25,2011-07-22 11:55:00.000000000
167.4,2011-07-22 11:56:00.000000000
83.7,2011-07-22 12:08:00.000000000
422.40000000000003,2011-07-22 12:09:00.000000000
480.62,2011-07-22 12:20:00.000000000
310.36,2011-07-22 12:21:00.000000000
318.8,2011-07-22 12:41:00.000000000
0.0,2011-07-22 13:03:00.000000000
356.0,2011-07-22 13:17:00.000000000
748.14,2011-07-22 13:20:00.000000000
224.94,2011-07-22 13:31:00.000000000
20.1,2011-07-22 13:32:00.000000000
38.16,2011-07-22 13:35:00.000000000
5.84,2011-07-22 13:48:00.000000000
685.1,2011-07-22 13:53:00.000000000
214.62,2011-07-22 14:07:00.000000000
62.5,2011-07-22 14:13:00.000000000
3.3,2011-07-22 14:16:00.000000000
311.07,2011-07-22 14:23:00.000000000
325.44,2011-07-22 14:39:00.000000000
23.8,2011-07-22 14:41:00.000000000
304.87,2011-07-22 14:47:00.000000000
134.44,2011-07-22 14:53:00.000000000
469.90000000000003,2011-07-22 15:02:00.000000000
649.46,2011-07-22 15:21:00.000000000
185.70000000000002,2011-07-22 15:43:00.000000000
489.6,2011-07-22 16:03:00.000000256
149.48,2011-07-22 16:04:00.000000000
310.88,2011-07-22 17:21:00.000000000
320.71,2011-07-24 10:03:00.000000000
282.66,2011-07-24 10:24:00.000000000
354.24,2011-07-24 10:30:00.000000000
693.37,2011-07-24 10:35:00.000000000
196.28,2011-07-24 10:37:00.000000000
178.81,2011-07-24 10:49:00.000000000
1468.3600000000001,2011-07-24 10:54:00.000000000
319.85,2011-07-24 11:06:00.000000000
265.87,2011-07-24 11:25:00.000000000
307.8,2011-07-24 11:32:00.000000000
390.7,2011-07-24 11:37:00.000000000
383.12,2011-07-24 11:40:00.000000000
209.35,2011-07-24 11:45:00.000000000
244.79999999999998,2011-07-24 11:52:00.000000000
301.39,2011-07-24 11:54:00.000000000
112.0,2011-07-24 11:58:00.000000000
452.42,2011-07-24 12:02:00.000000000
361.21999999999997,2011-07-24 12:18:00.000000000
632.13,2011-07-24 12:20:00.000000000
357.4,2011-07-24 12:26:00.000000000
124.71,2011-07-24 12:29:00.000000000
452.0,2011-07-24 12:33:00.000000000
194.48,2011-07-24 12:46:00.000000000
761.76,2011-07-24 12:51:00.000000000
147.12,2011-07-24 13:03:00.000000000
403.05,2011-07-24 13:06:00.000000000
7138.12,2011-07-24 13:11:00.000000000
711.84,2011-07-24 13:12:00.000000000
324.0,2011-07-24 13:13:00.000000000
426.22,2011-07-24 13:13:00.000000000
201.6,2011-07-24 13:14:00.000000000
133.76,2011-07-24 13:17:00.000000000
11.22,2011-07-24 13:18:00.000000000
373.1,2011-07-24 13:26:00.000000000
229.14,2011-07-24 13:30:00.000000000
19.5,2011-07-24 13:56:00.000000000
136.60000000000002,2011-07-24 14:16:00.000000000
101.05,2011-07-24 14:18:00.000000000
206.25,2011-07-24 14:21:00.000000000
99.96,2011-07-24 14:26:00.000000000
501.14,2011-07-24 14:32:59.999999744
136.65,2011-07-24 15:23:00.000000000
440.26,2011-07-24 15:39:00.000000000
384.29,2011-07-24 15:39:00.000000000
1104.31,2011-07-24 15:46:00.000000000
303.75,2011-07-24 15:46:00.000000000
185.0,2011-07-24 15:51:00.000000000
402.08000000000004,2011-07-24 15:52:00.000000000
868.49,2011-07-24 15:53:00.000000000
197.9,2011-07-24 16:05:00.000000000
386.6,2011-07-24 16:12:00.000000000
302.54,2011-07-24 16:13:00.000000000
148.96,2011-07-24 16:15:00.000000000
5.04,2011-07-24 16:18:00.000000000
265.27,2011-07-25 08:50:00.000000000
929.53,2011-07-25 09:26:00.000000000
0.0,2011-07-25 09:32:00.000000000
261.41999999999996,2011-07-25 09:48:00.000000000
62.400000000000006,2011-07-25 09:50:00.000000000
106.45000000000002,2011-07-25 09:50:00.000000000
180.98,2011-07-25 09:55:00.000000000
217.44,2011-07-25 09:55:00.000000000
288.5,2011-07-25 09:58:00.000000000
449.73,2011-07-25 10:19:00.000000256
273.8,2011-07-25 10:28:00.000000000
397.2,2011-07-25 10:47:00.000000000
558.49,2011-07-25 10:56:00.000000000
194.9,2011-07-25 11:01:00.000000000
322.53000000000003,2011-07-25 11:01:00.000000000
241.92,2011-07-25 11:05:00.000000000
0.0,2011-07-25 11:23:00.000000000
414.25,2011-07-25 11:36:00.000000000
520.23,2011-07-25 11:37:00.000000000
0.0,2011-07-25 11:42:00.000000000
0.0,2011-07-25 11:43:00.000000000
298.2,2011-07-25 11:43:00.000000000
0.0,2011-07-25 11:44:00.000000000
734.0,2011-07-25 11:49:00.000000000
124.44,2011-07-25 11:53:00.000000000
822.86,2011-07-25 12:09:00.000000000
294.9,2011-07-25 12:12:00.000000000
252.4,2011-07-25 12:12:00.000000000
127.95000000000002,2011-07-25 12:25:00.000000000
233.51,2011-07-25 12:34:00.000000000
187.20000000000002,2011-07-25 12:50:00.000000000
531.96,2011-07-25 12:58:00.000000000
331.74,2011-07-25 12:59:00.000000000
126.75,2011-07-25 13:00:00.000000000
317.82,2011-07-25 13:06:00.000000000
150.85,2011-07-25 13:16:00.000000000
101.15,2011-07-25 13:28:00.000000000
113.95,2011-07-25 13:37:00.000000000
299.4,2011-07-25 13:42:00.000000000
441.14,2011-07-25 13:45:00.000000000
87.4,2011-07-25 13:46:00.000000000
564.03,2011-07-25 13:57:00.000000000
110.14,2011-07-25 14:35:00.000000000
347.55,2011-07-25 14:35:00.000000000
337.5,2011-07-25 14:45:00.000000000
95.28,2011-07-25 15:01:00.000000000
111.25,2011-07-25 15:08:00.000000000
135.0,2011-07-25 15:14:00.000000000
311.76,2011-07-25 15:17:00.000000000
451.13,2011-07-25 15:22:00.000000000
200.47,2011-07-25 15:48:00.000000000
302.71000000000004,2011-07-25 16:18:00.000000000
7.040000000000001,2011-07-25 16:20:00.000000000
2007.3999999999999,2011-07-25 16:39:00.000000000
2511.4,2011-07-25 16:57:00.000000000
1412.75,2011-07-25 17:00:00.000000000
120.0,2011-07-25 17:04:00.000000000
1685.6399999999999,2011-07-25 17:09:00.000000000
1191.6299999999999,2011-07-25 17:11:00.000000000
301.2,2011-07-26 08:51:00.000000000
427.23,2011-07-26 09:20:00.000000000
214.82,2011-07-26 09:23:00.000000000
491.0,2011-07-26 09:27:00.000000000
152.66,2011-07-26 09:51:00.000000000
895.0,2011-07-26 09:55:00.000000000
222.831,2011-07-26 10:13:00.000000000
237.55,2011-07-26 10:20:00.000000000
908.46,2011-07-26 10:27:00.000000000
210.0,2011-07-26 11:00:00.000000000
1152.8,2011-07-26 11:05:00.000000000
36.68,2011-07-26 11:24:00.000000000
100.82,2011-07-26 11:24:00.000000000
20.62,2011-07-26 11:27:00.000000000
208.96,2011-07-26 11:38:00.000000000
668.39,2011-07-26 11:38:00.000000000
24.96,2011-07-26 11:39:00.000000000
0.0,2011-07-26 11:51:00.000000000
0.0,2011-07-26 11:51:00.000000000
0.0,2011-07-26 11:51:00.000000000
0.0,2011-07-26 11:52:00.000000000
0.0,2011-07-26 11:52:00.000000000
0.0,2011-07-26 11:52:00.000000000
0.0,2011-07-26 11:52:00.000000000
0.0,2011-07-26 11:53:00.000000000
1611.1100000000001,2011-07-26 12:03:00.000000000
0.0,2011-07-26 12:18:00.000000000
130.79999999999998,2011-07-26 12:24:00.000000000
0.0,2011-07-26 12:24:00.000000000
87.96000000000001,2011-07-26 12:24:00.000000000
136.29,2011-07-26 12:26:00.000000000
1648.73,2011-07-26 12:28:00.000000000
161.9,2011-07-26 12:36:00.000000000
191.89000000000001,2011-07-26 12:57:00.000000000
170.76,2011-07-26 12:59:00.000000000
301.98,2011-07-26 13:03:00.000000000
0.0,2011-07-26 13:03:00.000000000
295.64,2011-07-26 13:45:00.000000000
449.87,2011-07-26 13:46:00.000000000
0.0,2011-07-26 13:50:00.000000000
0.0,2011-07-26 13:54:00.000000000
154.21,2011-07-26 13:57:00.000000000
462.75,2011-07-26 14:03:00.000000000
127.61,2011-07-26 14:24:00.000000000
12.75,2011-07-26 14:27:00.000000000
111.86,2011-07-26 14:27:00.000000000
416.90000000000003,2011-07-26 14:41:00.000000000
208.2,2011-07-26 14:42:00.000000000
0.0,2011-07-26 14:50:00.000000000
968.4,2011-07-26 14:51:00.000000256
231.35,2011-07-26 14:56:00.000000000
